StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:10:00 PM,3619384,61.71,57.59
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:11:00 PM,3619385,61.72,57.63
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:12:00 PM,3619386,61.76,57.68
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:13:00 PM,3619387,61.77,57.72
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:14:00 PM,3619388,61.80,57.65
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:15:00 PM,3619389,61.81,57.67
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:16:00 PM,3619390,61.82,57.81
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:17:00 PM,3619391,61.83,58.04
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:18:00 PM,3619392,61.85,58.02
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:19:00 PM,3619393,61.86,57.87
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:20:00 PM,3619394,61.89,57.82
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:16:00 PM,518438,35.52,30.32
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:17:00 PM,518439,35.49,30.44
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:18:00 PM,518440,35.48,30.64
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:19:00 PM,518441,35.44,30.64
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:20:00 PM,518442,35.42,30.68
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:21:00 PM,518443,35.41,30.76
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:22:00 PM,518444,35.37,30.72
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:23:00 PM,518445,35.35,30.60
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:24:00 PM,518446,35.33,30.44
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:52:00 PM,2509454,50.69,50.69
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:53:00 PM,2509455,50.69,50.69
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:54:00 PM,2509456,50.69,50.69
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:55:00 PM,2509457,50.69,50.69
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:56:00 PM,2509458,50.69,50.69
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:57:00 PM,2509459,50.70,50.70
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:58:00 PM,2509460,50.70,50.70
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 02:59:00 PM,2509461,50.71,50.71
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/03/2019 03:00:00 PM,2509462,50.71,50.71
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 05:56:00 PM,3655032,49.32,49.32
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 07:19:00 PM,2615401,48.68,49.34
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:25:00 PM,518447,35.30,30.37
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:26:00 PM,518448,35.28,30.36
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:27:00 PM,518449,35.25,30.51
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:28:00 PM,518450,35.24,30.52
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:29:00 PM,518451,35.21,30.41
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 02:30:00 PM,518452,35.18,30.38
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:16:00 PM,2613598,47.17,52.81
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:17:00 PM,2613599,47.20,52.82
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:16:00 AM,2614378,42.78,42.86
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:17:00 AM,2614379,42.76,42.86
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:18:00 AM,2614380,42.74,42.84
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:19:00 AM,2614381,42.73,42.83
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:20:00 AM,2614382,42.71,42.81
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:06:00 AM,3620160,45.36,45.83
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:07:00 AM,3620161,45.34,45.74
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:08:00 AM,3620162,45.34,45.68
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:09:00 AM,3620163,45.31,45.63
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:10:00 AM,3620164,45.30,45.59
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:11:00 AM,3620165,45.29,45.55
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:12:00 AM,3620166,45.26,45.50
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:13:00 AM,3620167,45.26,45.45
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:14:00 AM,3620168,45.26,45.42
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:15:00 AM,3620169,45.24,45.37
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:16:00 AM,3620170,45.22,45.33
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:17:00 AM,3620171,45.22,45.28
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:18:00 AM,3620172,45.19,45.26
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:19:00 AM,3620173,45.18,45.26
MagnoliaBridge,POINT (-122.387341 47.633454),11/03/2019 02:20:00 AM,3620174,45.18,45.26
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:06:00 AM,519208,34.13,40.19
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:07:00 AM,519209,34.13,40.33
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:08:00 AM,519210,34.13,40.44
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:09:00 AM,519211,34.14,40.58
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:10:00 AM,519212,34.16,40.66
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:11:00 AM,519213,34.17,40.72
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:12:00 AM,519214,34.17,40.76
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:13:00 AM,519215,34.17,40.81
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:14:00 AM,519216,34.17,40.86
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:15:00 AM,519217,34.18,40.88
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:16:00 AM,519218,34.21,40.91
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:17:00 AM,519219,34.21,40.93
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:18:00 AM,519220,34.21,40.96
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:19:00 AM,519221,34.21,40.99
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/03/2019 02:20:00 AM,519222,34.23,41.02
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:06:00 AM,3567097,45.01,51.84
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:07:00 AM,3567098,44.99,51.89
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:08:00 AM,3567099,44.99,52.04
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:09:00 AM,3567100,44.98,52.16
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:10:00 AM,3567101,44.97,52.04
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:11:00 AM,3567102,44.96,52.08
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:12:00 AM,3567103,44.95,52.02
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:13:00 AM,3567104,44.93,51.90
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:14:00 AM,3567105,44.92,51.87
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:15:00 AM,3567106,44.91,51.86
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:16:00 AM,3567107,44.90,51.91
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:17:00 AM,3567108,44.89,51.85
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:18:00 AM,3567109,44.87,51.91
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:19:00 AM,3567110,44.87,51.98
SpokaneSwingBridge,POINT (-122.351743 47.571389),11/03/2019 02:20:00 AM,3567111,44.85,51.99
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:16:00 AM,3654092,44.23,44.23
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:17:00 AM,3654093,44.22,44.22
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:18:00 AM,3654094,44.21,44.21
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:19:00 AM,3654095,44.20,44.20
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:20:00 AM,3654096,44.19,44.19
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:21:00 AM,3654097,44.19,44.19
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:22:00 AM,3654098,44.18,44.18
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:23:00 AM,3654099,44.18,44.18
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:24:00 AM,3654100,44.16,44.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:25:00 AM,3654101,44.16,44.16
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:26:00 AM,3654102,44.15,44.15
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:27:00 AM,3654103,44.14,44.14
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:28:00 AM,3654104,44.14,44.14
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:29:00 AM,3654105,44.14,44.14
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/03/2019 02:30:00 AM,3654106,44.12,44.12
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:53:00 PM,3660842,56.83,55.27
MagnoliaBridge,POINT (-122.387341 47.633454),11/02/2019 02:12:00 AM,3618666,43.87,46.30
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 04:58:00 PM,2508080,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 04:59:00 PM,2508081,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:00:00 PM,2508082,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:01:00 PM,2508083,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:02:00 PM,2508084,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:03:00 PM,2508085,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:04:00 PM,2508086,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:05:00 PM,2508087,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:06:00 PM,2508088,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:07:00 PM,2508089,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:08:00 PM,2508090,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:09:00 PM,2508091,50.38,50.38
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 05:10:00 PM,2508092,50.38,50.38
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 04:56:00 PM,3653472,51.63,51.63
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 04:57:00 PM,3653473,51.61,51.61
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 04:58:00 PM,3653474,51.59,51.59
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 04:59:00 PM,3653475,51.58,51.58
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 05:00:00 PM,3653476,51.55,51.55
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 05:01:00 PM,3653477,51.53,51.53
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 05:02:00 PM,3653478,51.51,51.51
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 05:03:00 PM,3653479,51.51,51.51
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 05:04:00 PM,3653480,51.48,51.48
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 05:05:00 PM,3653481,51.46,51.46
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 05:06:00 PM,3653482,51.44,51.44
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 05:07:00 PM,3653483,51.43,51.43
RooseveltWay_NE80thSt,POINT (-122.31765 47.692098),11/02/2019 05:08:00 PM,3653484,51.42,51.42
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:26:00 AM,2612888,42.08,44.61
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:27:00 AM,2612889,42.07,44.64
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:28:00 AM,2612890,42.06,44.61
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:29:00 AM,2612891,42.06,44.61
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:30:00 AM,2612892,42.05,44.58
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:31:00 AM,2612893,42.04,44.53
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:32:00 AM,2612894,42.02,44.53
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:33:00 AM,2612895,42.02,44.52
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:34:00 AM,2612896,42.01,44.48
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:35:00 AM,2612897,41.99,44.50
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:36:00 AM,2612898,41.98,44.52
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:37:00 AM,2612899,41.97,44.51
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:38:00 AM,2612900,41.96,44.49
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:39:00 AM,2612901,41.95,44.44
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:40:00 AM,2612902,41.94,44.40
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:36:00 AM,2612898,41.98,44.52
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:37:00 AM,2612899,41.97,44.51
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:38:00 AM,2612900,41.96,44.49
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:39:00 AM,2612901,41.95,44.44
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:40:00 AM,2612902,41.94,44.40
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:41:00 AM,2612903,41.92,44.38
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:42:00 AM,2612904,41.91,44.41
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:43:00 AM,2612905,41.90,44.36
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:44:00 AM,2612906,41.89,44.32
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:45:00 AM,2612907,41.87,44.28
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:46:00 AM,2612908,41.86,44.26
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:47:00 AM,2612909,41.85,44.25
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:48:00 AM,2612910,41.83,44.22
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:49:00 AM,2612911,41.82,44.18
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 02:50:00 AM,2612912,41.80,44.15
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:46:00 AM,2507228,47.12,47.12
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:47:00 AM,2507229,47.11,47.11
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:48:00 AM,2507230,47.11,47.11
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:49:00 AM,2507231,47.10,47.10
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:50:00 AM,2507232,47.10,47.10
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:51:00 AM,2507233,47.09,47.09
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:52:00 AM,2507234,47.08,47.08
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:53:00 AM,2507235,47.07,47.07
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:54:00 AM,2507236,47.06,47.06
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:55:00 AM,2507237,47.06,47.06
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:56:00 AM,2507238,47.06,47.06
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:21:00 PM,518683,31.41,31.12
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:22:00 PM,518684,31.41,31.17
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:23:00 PM,518685,31.41,31.18
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:24:00 PM,518686,31.41,31.18
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:25:00 PM,518687,31.40,31.21
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:26:00 PM,518688,31.40,31.25
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:27:00 PM,518689,31.39,31.26
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:28:00 PM,518690,31.38,31.27
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:29:00 PM,518691,31.37,31.31
AlbroPlaceAirportWay,POINT (-122.314114 47.547426),11/02/2019 06:30:00 PM,518692,31.37,31.34
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:18:00 PM,2613840,49.34,50.54
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:19:00 PM,2613841,49.32,50.47
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:20:00 PM,2613842,49.31,50.39
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:21:00 PM,2613843,49.30,50.31
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:22:00 PM,2613844,49.28,50.23
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:23:00 PM,2613845,49.27,50.12
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:24:00 PM,2613846,49.26,50.04
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:25:00 PM,2613847,49.23,50.01
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:26:00 PM,2613848,49.23,49.95
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:27:00 PM,2613849,49.20,49.94
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:28:00 PM,2613850,49.20,49.97
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:29:00 PM,2613851,49.19,50.00
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:30:00 PM,2613852,49.17,50.00
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:31:00 PM,2613853,49.16,49.99
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/02/2019 06:32:00 PM,2613854,49.15,50.01
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 06:18:00 PM,3659547,54.60,52.09
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 06:19:00 PM,3659548,54.58,52.08
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 06:20:00 PM,3659549,54.56,52.05
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 06:21:00 PM,3659550,54.55,52.03
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 06:22:00 PM,3659551,54.52,51.99
NE45StViaduct,POINT (-122.301929 47.66127),11/02/2019 06:23:00 PM,3659552,54.50,51.96
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:16:00 AM,2614378,42.78,42.86
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:17:00 AM,2614379,42.76,42.86
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:18:00 AM,2614380,42.74,42.84
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:19:00 AM,2614381,42.73,42.83
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:20:00 AM,2614382,42.71,42.81
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:21:00 AM,2614383,42.70,42.78
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:22:00 AM,2614384,42.68,42.80
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:23:00 AM,2614385,42.66,42.90
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:24:00 AM,2614386,42.65,42.96
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:25:00 AM,2614387,42.63,42.98
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:26:00 AM,2614388,42.62,42.96
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:27:00 AM,2614389,42.60,42.90
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:28:00 AM,2614390,42.59,42.92
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:29:00 AM,2614391,42.58,42.95
HarborAveUpperNorthBridge,POINT (-122.370873 47.571695),11/03/2019 02:30:00 AM,2614392,42.56,42.92
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:16:00 AM,3660085,44.10,41.48
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:17:00 AM,3660086,44.08,41.44
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:18:00 AM,3660087,44.06,41.41
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:19:00 AM,3660088,44.05,41.38
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:20:00 AM,3660089,44.03,41.39
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:21:00 AM,3660090,44.01,41.34
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:22:00 AM,3660091,43.99,41.29
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:23:00 AM,3660092,43.98,41.28
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:24:00 AM,3660093,43.96,41.29
NE45StViaduct,POINT (-122.301929 47.66127),11/03/2019 02:25:00 AM,3660094,43.95,41.31
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:16:00 PM,2507918,49.27,49.27
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:17:00 PM,2507919,49.28,49.28
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:18:00 PM,2507920,49.29,49.29
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:19:00 PM,2507921,49.30,49.30
35thAveSW_SWMyrtleSt,POINT (-122.37658 47.53918),11/02/2019 02:20:00 PM,2507922,49.32,49.32
